name,dolp_mae,dolp_rmse,cos_mae,sin_mae,cos_sin_vector_error,weighted_aolp_error_deg,high_dolp_aolp_error_deg,dop_mae,dop_rmse,aop_mae_deg,weighted_aop_mae_deg,high_dop_aop_mae_deg
scene13_traj2_2__000073,0.05136913061141968,0.07840651273727417,0.47281792759895325,0.45954638719558716,0.7213802337646484,15.53467845916748,10.654752731323242,0.05136913061141968,0.07840651273727417,23.617538452148438,15.53467845916748,10.654752731323242
scene13_traj2_2__000074,0.0508330762386322,0.07745690643787384,0.47174307703971863,0.4595486521720886,0.7207196950912476,15.483477592468262,10.575667381286621,0.0508330762386322,0.07745690643787384,23.6168212890625,15.483477592468262,10.575667381286621
scene13_traj2_2__000075,0.05080219730734825,0.07747915387153625,0.47313541173934937,0.4594532251358032,0.7217909097671509,15.540709495544434,10.69449234008789,0.05080219730734825,0.07747915387153625,23.642702102661133,15.540709495544434,10.69449234008789
scene13_traj2_2__000076,0.05044698342680931,0.07680535316467285,0.4735298454761505,0.4599694311618805,0.7223738431930542,15.530058860778809,10.574019432067871,0.05044698342680931,0.07680535316467285,23.655912399291992,15.530058860778809,10.574019432067871
scene13_traj2_2__000077,0.050585612654685974,0.07680536806583405,0.47157225012779236,0.4607360363006592,0.7221085429191589,15.532333374023438,10.72535514831543,0.050585612654685974,0.07680536806583405,23.65439796447754,15.532333374023438,10.72535514831543
scene13_traj2_2__000078,0.05074869841337204,0.07721506804227829,0.47419026494026184,0.46304580569267273,0.7255492210388184,15.609170913696289,10.795979499816895,0.05074869841337204,0.07721506804227829,23.746929168701172,15.609170913696289,10.795979499816895
scene13_traj2_2__000079,0.05087766423821449,0.07761399447917938,0.4763473570346832,0.4664190709590912,0.7299079895019531,15.82397174835205,10.919017791748047,0.05087766423821449,0.07761399447917938,23.923099517822266,15.82397174835205,10.919017791748047
scene13_traj2_2__000080,0.04960267245769501,0.07598404586315155,0.47946029901504517,0.47151634097099304,0.7364491820335388,15.903587341308594,10.880313873291016,0.04960267245769501,0.07598404586315155,24.16482162475586,15.903587341308594,10.880313873291016
scene13_traj2_2__000081,0.05024806410074234,0.07689996063709259,0.47920945286750793,0.47222238779067993,0.7366237640380859,15.961936950683594,10.920621871948242,0.05024806410074234,0.07689996063709259,24.174623489379883,15.961936950683594,10.920621871948242
scene13_traj2_2__000082,0.05016700178384781,0.07675550878047943,0.47320258617401123,0.4671548008918762,0.7284764051437378,15.516345024108887,10.503497123718262,0.05016700178384781,0.07675550878047943,23.885095596313477,15.516345024108887,10.503497123718262
scene13_traj2_2__000083,0.049890246242284775,0.07669451087713242,0.46468138694763184,0.4563482403755188,0.7136099338531494,14.897238731384277,10.129768371582031,0.049890246242284775,0.07669451087713242,23.33875846862793,14.897238731384277,10.129768371582031
scene13_traj2_2__000084,0.049230609089136124,0.0755065456032753,0.46803387999534607,0.4539991319179535,0.713437020778656,14.829050064086914,9.978096008300781,0.049230609089136124,0.0755065456032753,23.35610008239746,14.829050064086914,9.978096008300781
scene13_traj2_2__000085,0.04900389164686203,0.07556050270795822,0.4647941291332245,0.44938379526138306,0.7081922292709351,14.464049339294434,9.69732666015625,0.04900389164686203,0.07556050270795822,23.160419464111328,14.464049339294434,9.69732666015625
scene13_traj2_2__000086,0.04843681678175926,0.07453490048646927,0.46296268701553345,0.4485396444797516,0.7063283920288086,14.421631813049316,9.661460876464844,0.04843681678175926,0.07453490048646927,23.091508865356445,14.421631813049316,9.661460876464844
scene13_traj2_2__000087,0.04969342425465584,0.0767991691827774,0.46111345291137695,0.4434904456138611,0.7010110020637512,14.085433006286621,9.398069381713867,0.04969342425465584,0.0767991691827774,22.904447555541992,14.085433006286621,9.398069381713867
scene13_traj2_2__000088,0.04915153980255127,0.07603305578231812,0.4597862958908081,0.44205498695373535,0.6988086700439453,14.038711547851562,9.38789176940918,0.04915153980255127,0.07603305578231812,22.81534194946289,14.038711547851562,9.38789176940918
scene13_traj2_2__000089,0.04934782162308693,0.07649455964565277,0.4636531174182892,0.44421762228012085,0.7029989361763,14.071161270141602,9.323152542114258,0.04934782162308693,0.07649455964565277,22.9920597076416,14.071161270141602,9.323152542114258
scene13_traj2_2__000090,0.05016617849469185,0.07800202071666718,0.46304377913475037,0.44464975595474243,0.7032089829444885,14.029153823852539,9.255005836486816,0.05016617849469185,0.07800202071666718,23.012880325317383,14.029153823852539,9.255005836486816
scene13_traj2_2__000091,0.05023874342441559,0.07817958295345306,0.46263986825942993,0.4446864426136017,0.7027374505996704,14.074505805969238,9.306866645812988,0.05023874342441559,0.07817958295345306,22.996736526489258,14.074505805969238,9.306866645812988
scene13_traj2_2__000092,0.05030335485935211,0.07774307578802109,0.4630717635154724,0.4430623948574066,0.7015697956085205,13.981095314025879,9.229790687561035,0.05030335485935211,0.07774307578802109,22.944183349609375,13.981095314025879,9.229790687561035
scene13_traj2_2__000093,0.04968786612153053,0.07674087584018707,0.4549133777618408,0.43943721055984497,0.6928592920303345,13.76245403289795,9.14743423461914,0.04968786612153053,0.07674087584018707,22.636117935180664,13.76245403289795,9.14743423461914
scene13_traj2_2__000094,0.05139261856675148,0.07955283671617508,0.4575423300266266,0.43891671299934387,0.6943585872650146,13.829520225524902,9.268695831298828,0.05139261856675148,0.07955283671617508,22.68895149230957,13.829520225524902,9.268695831298828
scene13_traj2_2__000095,0.05157652497291565,0.07981065660715103,0.45560669898986816,0.43473851680755615,0.6898708343505859,13.695792198181152,9.156027793884277,0.05157652497291565,0.07981065660715103,22.52973747253418,13.695792198181152,9.156027793884277
scene13_traj2_2__000096,0.05112705007195473,0.07916801422834396,0.4551692306995392,0.4340692162513733,0.6889356970787048,13.645867347717285,9.12671184539795,0.05112705007195473,0.07916801422834396,22.47859001159668,13.645867347717285,9.12671184539795
scene13_traj2_2__000097,0.05165836215019226,0.08052966743707657,0.4562952518463135,0.4356936514377594,0.690998911857605,13.55807876586914,8.96277141571045,0.05165836215019226,0.08052966743707657,22.568069458007812,13.55807876586914,8.96277141571045
scene13_traj2_2__000098,0.053382813930511475,0.08468520641326904,0.45770707726478577,0.4361931085586548,0.6927593946456909,13.601341247558594,9.02401351928711,0.053382813930511475,0.08468520641326904,22.605859756469727,13.601341247558594,9.02401351928711
scene13_traj2_2__000099,0.05377785861492157,0.08655665814876556,0.4636280834674835,0.44505172967910767,0.7038251161575317,13.689770698547363,8.91545581817627,0.05377785861492157,0.08655665814876556,23.0123233795166,13.689770698547363,8.91545581817627
scene13_traj2_2__000100,0.05389808118343353,0.08737105131149292,0.46886348724365234,0.4460428059101105,0.7090759873390198,13.974261283874512,9.229842185974121,0.05389808118343353,0.08737105131149292,23.184375762939453,13.974261283874512,9.229842185974121
scene13_traj2_2__000101,0.05399537459015846,0.08768906444311142,0.46763575077056885,0.4451967775821686,0.7076389789581299,13.942258834838867,9.158024787902832,0.05399537459015846,0.08768906444311142,23.136037826538086,13.942258834838867,9.158024787902832
scene13_traj2_2__000102,0.0537533313035965,0.08815345913171768,0.469522088766098,0.4446118474006653,0.7086407542228699,13.997446060180664,9.235074996948242,0.0537533313035965,0.08815345913171768,23.16552734375,13.997446060180664,9.235074996948242
scene13_traj2_2__000103,0.05425666272640228,0.08769521117210388,0.4694503843784332,0.44679775834083557,0.7099575400352478,14.048624992370605,9.241616249084473,0.05425666272640228,0.08769521117210388,23.227556228637695,14.048624992370605,9.241616249084473
scene13_traj2_2__000104,0.05449771136045456,0.08741451799869537,0.46906590461730957,0.44501978158950806,0.7085629105567932,14.196819305419922,9.408677101135254,0.05449771136045456,0.08741451799869537,23.169694900512695,14.196819305419922,9.408677101135254
scene13_traj2_2__000105,0.054323259741067886,0.08568111062049866,0.46528640389442444,0.4412996172904968,0.7021029591560364,14.280323028564453,9.63422966003418,0.054323259741067886,0.08568111062049866,22.918214797973633,14.280323028564453,9.63422966003418
scene13_traj2_2__000106,0.05446755886077881,0.08586008846759796,0.46759265661239624,0.44630447030067444,0.7076771855354309,14.419532775878906,9.72203254699707,0.05446755886077881,0.08586008846759796,23.136241912841797,14.419532775878906,9.72203254699707
scene13_traj2_2__000107,0.05492136999964714,0.08654175698757172,0.46489447355270386,0.4434219300746918,0.7034983038902283,14.22097396850586,9.507987022399902,0.05492136999964714,0.08654175698757172,23.00383758544922,14.22097396850586,9.507987022399902
scene13_traj2_2__000108,0.05519280582666397,0.0853610411286354,0.45746463537216187,0.4405116140842438,0.6954174041748047,14.109627723693848,9.551675796508789,0.05519280582666397,0.0853610411286354,22.722640991210938,14.109627723693848,9.551675796508789
scene13_traj2_2__000109,0.054895129054784775,0.08505433797836304,0.45529434084892273,0.44066885113716125,0.6939164400100708,14.040136337280273,9.509050369262695,0.054895129054784775,0.08505433797836304,22.683088302612305,14.040136337280273,9.509050369262695
scene13_traj2_2__000110,0.05558139830827713,0.08658528327941895,0.45712125301361084,0.4403190314769745,0.6951994299888611,14.074552536010742,9.476486206054688,0.05558139830827713,0.08658528327941895,22.71685218811035,14.074552536010742,9.476486206054688
scene13_traj2_2__000111,0.05614014342427254,0.08790403604507446,0.45766890048980713,0.43978720903396606,0.6950497627258301,14.046631813049316,9.443425178527832,0.05614014342427254,0.08790403604507446,22.71335220336914,14.046631813049316,9.443425178527832
scene13_traj2_2__000112,0.0562625415623188,0.0884387195110321,0.463219553232193,0.44354671239852905,0.7022022008895874,14.265503883361816,9.611725807189941,0.0562625415623188,0.0884387195110321,22.96274757385254,14.265503883361816,9.611725807189941
scene13_traj2_2__000113,0.056610025465488434,0.09107576310634613,0.46835416555404663,0.4463163912296295,0.7087645530700684,14.43126392364502,9.73742961883545,0.056610025465488434,0.09107576310634613,23.1943359375,14.43126392364502,9.73742961883545
scene13_traj2_2__000114,0.058575063943862915,0.09641659259796143,0.47633928060531616,0.45089760422706604,0.7182369828224182,14.85624885559082,10.279670715332031,0.058575063943862915,0.09641659259796143,23.511091232299805,14.85624885559082,10.279670715332031
scene13_traj2_2__000115,0.06021653115749359,0.10210677981376648,0.47783374786376953,0.45099836587905884,0.7200778722763062,14.973400115966797,10.400821685791016,0.06021653115749359,0.10210677981376648,23.561925888061523,14.973400115966797,10.400821685791016
scene13_traj2_2__000116,0.059916410595178604,0.1017916277050972,0.4796389043331146,0.4527018964290619,0.7230145931243896,15.072173118591309,10.50637149810791,0.059916410595178604,0.1017916277050972,23.673784255981445,15.072173118591309,10.50637149810791
scene13_traj2_2__000117,0.05932823196053505,0.09837789088487625,0.46808141469955444,0.44105902314186096,0.7045551538467407,14.514118194580078,10.05156135559082,0.05932823196053505,0.09837789088487625,23.044506072998047,14.514118194580078,10.05156135559082
